Debtor;Tuition fees up to date;Gender;Scholarship holder;Age at enrollment;Curricular units 1st sem (approved);Curricular units 1st sem (grade);Curricular units 2nd sem (approved);Curricular units 2nd sem (grade);Target
0;1;1;0;18;5;11.0;0;0.0;0
1;0;1;0;20;3;13.333333333333334;2;12.5;0
0;1;1;0;18;7;14.594444444444443;8;13.472;1
1;1;1;0;20;4;11.0;3;10.666666666666666;0
1;0;1;0;24;0;0.0;0;0.0;0
0;1;1;0;19;0;0.0;0;0.0;0
0;1;1;0;18;1;12.0;2;12.0;0
0;1;1;0;18;5;14.0;5;13.2;1
0;1;1;0;18;6;13.571428571428571;5;11.8;1
0;1;1;0;22;0;0.0;0;0.0;0
0;1;1;0;19;6;14.25;6;13.857142857142858;1
1;0;0;0;32;0;0.0;0;0.0;0
0;1;0;1;21;0;0.0;0;0.0;0
0;1;0;1;19;7;13.542857142857144;7;13.542857142857144;1
0;1;0;1;39;9;13.11111111111111;7;11.714285714285714;1
0;1;0;0;30;9;12.666666666666666;7;12.142857142857142;1
0;1;0;0;18;4;10.75;2;10.0;0
0;1;0;0;38;4;10.75;2;10.0;0
0;1;0;0;20;6;13.666666666666666;6;13.333333333333334;1
0;1;0;0;55;6;13.833333333333334;6;12.833333333333334;1
0;1;0;0;53;17;13.176470588235292;16;13.0;0
0;1;0;0;54;4;12.75;5;12.6;0
1;0;0;0;44;4;12.0;4;12.0;0
0;1;0;0;28;9;11.666666666666666;9;12.555555555555555;1
0;1;0;0;37;14;16.5;11;16.90909090909091;1
0;1;0;0;20;9;12.333333333333334;7;11.77777777777778;1
0;1;1;0;19;4;11.5;3;11.0;0
0;1;1;1;23;18;11.894736842105264;13;12.923076923076923;1
0;1;1;0;22;0;0.0;0;0.0;0
0;0;1;0;24;0;0.0;0;0.0;0
0;1;1;0;26;0;0.0;0;0.0;0
0;1;1;0;18;6;15.166666666666666;6;14.833333333333334;1
0;1;1;0;24;4;11.75;2;13.5;0
0;1;1;0;26;0;0.0;0;0.0;0
0;1;1;0;27;3;11.333333333333334;3;14.75;0
0;1;1;1;20;5;12.6;5;13.2;1
0;1;1;0;19;0;0.0;1;14.0;0
0;1;1;1;18;6;15.5;4;15.5;0
0;1;1;0;18;7;12.365714285714288;7;12.365714285714288;1
0;1;1;0;19;0;0.0;0;0.0;0
0;1;1;1;19;4;14.0;6;12.333333333333334;1
0;1;1;0;30;3;12.0;5;11.8;0
0;0;1;0;22;0;0.0;3;12.0;0
0;0;1;0;19;4;10.0;3;11.333333333333334;0
0;1;1;0;21;1;10.0;1;10.0;0
0;0;1;0;22;0;0.0;0;0.0;0
0;1;1;0;35;3;11.75;0;0.0;0
0;1;1;0;20;1;10.0;1;11.0;0
0;1;1;0;21;3;14.0;5;12.8;1
1;0;1;0;27;0;0.0;0;0.0;0
0;0;1;0;26;3;12.0;0;0.0;0
0;0;1;0;20;0;0.0;0;0.0;0
1;0;1;0;28;8;11.88888888888889;5;11.6;0
0;1;1;0;19;6;13.833333333333334;6;13.666666666666666;1
0;0;1;0;47;0;0.0;0;0.0;0
0;0;1;0;55;5;11.4;5;12.4;0
0;1;1;0;39;0;0.0;2;11.0;0
1;1;1;0;35;14;10.642857142857142;12;10.666666666666666;0
0;0;1;0;32;2;11.0;0;0.0;0
0;1;1;0;20;6;16.833333333333332;6;16.666666666666668;1
0;1;1;0;36;6;13.571428571428571;5;13.2;1
1;1;1;1;34;5;14.714285714285714;5;14.375;1
0;1;1;0;21;0;0.0;0;0.0;0
0;1;1;1;42;1;10.0;1;11.0;0
0;1;1;0;25;1;11.0;4;11.75;0
0;1;1;1;18;1;11.0;0;0.0;0
0;1;1;1;18;5;12.0;6;12.833333333333334;1
0;1;1;0;19;6;11.125;6;11.857142857142858;1
1;0;1;0;34;3;11.333333333333334;2;11.5;0
0;1;1;0;20;2;12.0;0;0.0;0
0;1;1;0;20;0;0.0;0;0.0;0
0;1;1;0;21;7;14.54;7;14.54;1
0;1;1;0;19;6;12.166666666666666;4;13.0;1
1;0;1;0;31;4;13.5;3;11.666666666666666;0
0;1;1;0;21;6;14.75;5;14.333333333333334;1
0;1;1;1;20;5;12.375;5;11.666666666666666;1
0;1;1;0;22;6;12.733333333333334;6;12.733333333333334;1
0;0;1;0;19;4;12.5;0;0.0;0
1;0;1;0;41;0;0.0;0;0.0;0
0;1;1;0;27;0;0.0;0;0.0;0
0;1;0;0;19;7;13.44285714285714;7;13.771428571428572;0
0;1;0;1;20;8;14.2;8;14.2;1
0;1;0;1;19;6;13.55;6;13.55;1
0;1;0;0;35;5;11.6;5;11.166666666666666;1
0;1;0;0;22;6;13.571428571428571;6;15.285714285714286;1
0;1;0;1;20;6;13.833333333333334;6;15.0;1
1;0;0;0;18;4;11.25;4;10.857142857142858;0
0;1;0;1;18;5;10.2;4;11.25;1
0;1;0;0;30;7;15.675714285714283;7;15.675714285714283;1
1;1;0;1;18;6;10.833333333333334;6;12.0;1
0;1;0;0;19;5;13.0;5;13.333333333333334;1
0;1;0;1;21;7;12.242857142857144;8;14.125;1
0;1;0;1;18;4;14.25;4;12.5;1
0;0;0;0;35;1;12.0;2;10.5;0
0;1;1;1;18;6;13.183333333333332;6;13.183333333333332;1
0;1;1;1;20;7;11.9725;8;12.65125;1
0;1;0;0;34;5;12.4;5;12.8;1
0;1;0;1;22;6;13.9;6;13.9;1
0;0;0;0;39;3;10.666666666666666;3;10.666666666666666;0
0;0;0;0;19;0;0.0;0;0.0;0
0;1;0;1;36;6;11.0;3;11.333333333333334;1
0;1;0;1;21;7;13.957142857142856;7;13.957142857142856;1
1;1;0;1;42;6;13.333333333333334;6;15.285714285714286;1
0;1;0;0;34;0;0.0;0;0.0;0
0;1;0;0;33;6;15.714285714285714;6;15.5;1
0;1;0;0;20;5;11.0;5;11.4;1
1;1;0;0;19;4;12.25;4;12.75;1
1;1;0;0;34;5;12.2;8;12.22222222222222;0
0;1;0;0;18;5;13.0;5;14.0;1
0;1;0;1;24;4;12.0;6;13.0;1
0;1;0;0;18;6;13.333333333333334;6;12.333333333333334;1
0;1;0;0;21;7;12.91;7;12.91;1
0;1;0;1;19;6;11.0;3;11.0;1
0;1;0;1;19;6;13.579999999999998;8;12.93625;1
0;1;0;1;18;4;12.4;6;12.5;1
0;1;0;1;38;8;12.88888888888889;7;13.0;1
0;1;0;0;19;8;14.34125;8;14.34125;1
1;0;0;0;18;6;14.142857142857142;5;12.0;0
0;1;0;1;18;0;0.0;0;0.0;1
0;1;0;1;18;6;13.333333333333334;6;14.166666666666666;1
0;1;0;0;18;6;14.5;6;12.857142857142858;1
0;1;0;0;26;8;12.666666666666666;10;13.4;1
0;1;0;1;19;0;0.0;0;0.0;0
1;1;0;0;20;2;12.0;4;11.0;0
0;1;0;0;19;7;14.20857142857143;8;15.127777777777778;1
0;1;0;0;20;7;14.30714285714286;8;15.0125;1
0;1;0;0;29;0;0.0;0;0.0;0
0;1;0;0;19;6;12.0;4;11.0;1
1;0;0;0;24;0;0.0;0;0.0;0
1;0;0;0;27;0;0.0;0;0.0;0
0;1;0;1;18;6;13.857142857142858;6;14.285714285714286;1
0;1;0;1;18;0;0.0;0;0.0;1
0;1;0;0;21;0;0.0;0;0.0;0
0;1;0;1;43;5;11.0;5;13.0;1
0;1;0;1;18;5;13.2;5;14.4;1
0;1;0;1;21;6;13.5;3;15.333333333333334;0
0;1;0;0;26;0;0.0;0;0.0;0
0;1;0;1;19;7;14.214285714285714;7;14.214285714285714;1
0;1;0;0;18;5;13.0;5;12.4;1
0;1;0;0;22;2;12.0;1;10.0;0
0;1;0;0;27;0;0.0;0;0.0;0
0;1;0;0;18;5;12.8;5;12.6;1
0;1;0;0;19;4;13.6;4;12.2;1
0;1;0;0;18;7;13.971428571428572;8;15.75;1
0;1;0;1;19;6;15.0;6;14.857142857142858;1
0;0;0;0;32;0;0.0;0;0.0;0
0;1;0;0;23;26;15.07777777777778;17;15.023529411764704;1
0;1;0;0;20;6;13.383333333333333;6;13.383333333333333;1
1;1;0;0;20;12;13.25;10;13.090909090909092;1
1;0;0;0;19;5;11.714285714285714;2;10.666666666666666;0
0;1;0;1;18;8;13.01125;8;13.01125;1
0;1;0;0;21;3;10.666666666666666;4;12.0;0
0;1;0;0;22;6;13.0;3;12.666666666666666;1
0;1;0;0;26;5;12.0;5;11.4;1
0;1;0;0;20;6;12.166666666666666;5;13.8;1
0;1;0;0;19;6;11.85;7;13.65;1
0;1;0;0;31;4;11.0;5;11.2;1
1;1;0;1;20;7;12.327777777777778;8;11.736;1
0;1;0;0;20;4;12.0;5;13.428571428571429;1
0;1;0;0;21;7;14.428571428571429;8;14.511111111111113;1
0;1;0;0;18;7;13.78;8;12.6125;1
0;1;0;1;19;6;13.8;6;13.8;1
0;1;0;1;18;7;14.857142857142858;7;15.142857142857142;1
0;1;0;1;18;6;12.142857142857142;6;13.333333333333334;1
0;1;0;0;18;6;15.666666666666666;6;14.833333333333334;1
0;1;0;0;19;5;12.5;7;12.166666666666666;1
0;1;0;1;19;6;12.833333333333334;6;13.166666666666666;1
1;0;0;0;28;0;0.0;0;0.0;0
0;1;0;0;20;6;12.5;6;12.666666666666666;1
0;1;0;0;18;4;11.25;5;13.0;1
0;1;0;0;18;6;15.25;6;15.25;1
0;1;0;1;20;5;14.0;3;12.0;1
1;1;0;0;28;13;12.076923076923077;11;12.090909090909092;1
0;1;0;0;23;16;14.625;9;14.88888888888889;1
0;1;0;0;19;4;10.5;2;10.5;0
0;1;0;1;18;6;12.833333333333334;6;12.166666666666666;1
1;0;0;1;20;6;12.5;5;11.8;1
0;1;0;0;20;12;11.23076923076923;9;12.77777777777778;1
0;1;0;0;27;2;10.5;0;0.0;0
0;1;0;0;18;3;12.0;2;12.0;0
0;1;0;1;37;7;10.985714285714286;8;12.3;1
0;0;0;0;42;5;12.62;3;14.166666666666666;0
0;1;0;0;20;6;13.0;8;14.2125;0
0;0;1;0;34;0;0.0;0;0.0;0
0;1;1;0;22;0;0.0;0;0.0;0
0;1;1;0;39;6;13.5;6;13.333333333333334;1
0;1;1;1;18;6;13.516666666666666;6;13.516666666666666;1
0;1;1;1;21;6;13.166666666666666;6;13.285714285714286;1
0;1;1;0;34;0;0.0;0;0.0;0
0;1;1;1;22;6;13.125;6;13.0;1
0;1;1;0;31;3;14.4;0;0.0;0
0;0;1;0;19;4;12.0;0;0.0;0
0;1;1;0;19;0;0.0;0;0.0;0
0;1;1;0;31;0;0.0;0;0.0;0
0;1;0;0;30;0;0.0;0;0.0;0
0;1;0;1;20;7;16.13142857142857;8;15.52222222222222;1
0;1;0;1;18;7;14.838571428571427;8;14.8;1
0;1;0;0;31;3;10.333333333333334;3;12.0;0
0;1;0;0;19;3;12.0;4;11.25;0
0;1;0;1;43;0;0.0;0;0.0;0
0;1;0;1;20;6;13.166666666666666;6;14.0;1
0;1;0;1;19;8;13.9475;8;13.9475;1
0;1;0;0;22;3;11.333333333333334;0;0.0;0
0;1;0;0;26;7;12.75;7;12.285714285714286;1
0;1;0;1;19;5;12.6;5;11.25;1
0;1;0;0;29;6;12.25;6;12.25;0
0;1;0;0;41;12;11.833333333333334;9;12.7;1
0;1;0;0;19;6;13.066666666666668;6;13.066666666666668;0
1;1;0;0;19;6;13.833333333333334;6;13.875;1
0;1;0;0;43;3;13.833333333333334;0;0.0;0
0;1;0;0;19;5;11.8;5;13.2;1
0;1;1;0;18;8;13.74625;8;13.74625;1
0;1;1;0;19;0;0.0;0;0.0;0
0;1;1;0;38;0;0.0;0;0.0;0
0;1;1;0;37;0;0.0;0;0.0;0
0;1;0;1;26;6;13.333333333333334;5;14.5;1
0;1;0;1;18;6;15.666666666666666;6;15.285714285714286;1
0;1;0;0;18;7;11.857142857142858;7;11.857142857142858;1
0;1;0;0;18;5;14.5;5;13.6;1
0;1;0;0;19;6;12.166666666666666;6;13.714285714285714;1
0;1;0;0;18;5;12.6;6;12.0;1
1;1;0;1;19;6;12.666666666666666;6;13.0;1
0;1;0;0;19;0;0.0;0;0.0;0
0;1;0;1;18;6;12.857142857142858;4;13.0;1
0;1;0;0;18;7;13.9;7;13.9;1
0;1;0;1;20;7;13.817142857142857;7;13.817142857142857;1
0;1;0;1;22;6;13.314285714285717;7;12.875;1
0;1;0;0;18;0;0.0;0;0.0;0
0;1;0;1;19;6;12.166666666666666;6;12.166666666666666;1
0;0;0;1;20;4;11.25;3;11.333333333333334;0
0;1;0;1;20;6;14.666666666666666;6;14.571428571428571;1
0;1;0;0;28;4;12.0;4;12.0;0
0;1;0;0;19;6;14.0;3;12.666666666666666;1
0;1;0;0;19;6;15.538461538461538;6;12.625;1
0;0;0;0;18;0;0.0;0;0.0;0
0;1;0;0;18;6;15.0;6;14.833333333333334;1
0;1;0;0;22;4;12.25;5;13.285714285714286;1
0;1;0;0;20;11;15.692307692307692;9;15.555555555555555;1
0;1;0;1;24;5;12.285714285714286;5;12.75;1
0;1;0;1;20;7;11.88888888888889;8;11.95625;1
0;0;0;0;35;0;0.0;0;0.0;0
0;1;0;1;18;5;11.8;5;12.6;1
0;1;0;0;19;6;11.166666666666666;6;11.666666666666666;1
0;1;0;0;18;7;14.05714285714286;8;14.6;1
0;1;0;0;18;4;11.75;4;10.0;0
0;1;0;1;19;6;13.5;6;14.0;1
0;1;0;1;20;7;12.625;8;13.0625;1
0;1;0;0;21;0;0.0;0;0.0;0
0;1;0;1;18;7;13.971428571428572;7;13.971428571428572;1
0;1;0;0;18;2;11.0;0;0.0;0
0;1;0;0;33;5;12.8;5;15.333333333333334;1
0;0;0;1;18;0;0.0;0;0.0;0
0;1;0;0;28;5;13.714285714285714;5;13.142857142857142;1
0;0;0;0;29;0;0.0;0;0.0;0
1;0;0;0;36;6;12.0;3;14.666666666666666;0
0;1;0;1;32;6;12.666666666666666;6;13.333333333333334;1
0;0;0;0;34;3;12.0;1;13.0;0
0;1;0;0;33;5;11.4;6;11.166666666666666;1
1;0;0;0;29;2;13.25;3;12.6;0
0;1;0;0;18;6;13.861666666666666;0;0.0;0
0;1;0;1;18;6;12.166666666666666;6;12.142857142857142;1
0;1;0;0;38;4;13.75;6;14.5;1
0;1;0;1;19;6;15.433333333333332;6;15.433333333333332;1
0;1;0;1;39;6;13.833333333333334;6;15.5;1
0;1;0;0;37;12;11.833333333333334;11;11.363636363636363;1
0;1;0;0;32;0;0.0;0;0.0;0
0;1;0;0;18;0;0.0;0;0.0;0
0;1;0;0;20;6;11.166666666666666;6;12.166666666666666;1
0;1;0;1;23;6;14.666666666666666;6;12.428571428571429;1
0;1;0;0;18;6;13.714285714285714;6;14.166666666666666;1
0;1;1;0;19;5;12.8;5;11.444444444444445;1
0;1;0;0;20;4;13.25;5;11.8;1
0;1;0;0;19;6;13.78;6;13.78;0
0;1;0;0;19;7;15.11;7;15.11;1
0;1;0;0;18;4;11.0;5;11.2;1
0;1;0;1;20;7;15.798571428571426;7;15.798571428571426;1
0;1;0;0;20;7;13.775714285714288;8;15.599999999999998;1
0;1;0;0;24;7;12.16;7;12.16;1
0;1;0;0;24;0;0.0;0;0.0;0
0;1;0;0;20;6;14.333333333333334;6;15.5;1
0;1;0;0;18;7;14.2;7;14.2;1
0;1;0;0;21;5;12.2;5;13.2;1
0;1;0;0;18;4;13.0;5;13.666666666666666;1
0;1;0;1;19;7;12.485714285714286;7;12.485714285714286;1
0;1;0;0;22;6;17.0;6;16.285714285714285;1
0;1;0;0;19;5;10.8;6;10.166666666666666;1
0;1;0;0;18;6;14.716666666666669;6;14.716666666666669;1
0;1;0;0;34;6;12.333333333333334;6;11.666666666666666;1
0;1;0;0;19;6;15.307692307692308;6;13.875;1
0;1;0;1;18;6;12.666666666666666;6;12.666666666666666;1
0;1;0;1;19;7;14.368;8;14.44875;1
0;1;0;0;25;7;12.084285714285716;7;12.084285714285716;1
0;1;0;1;18;4;11.0;6;11.5;1
0;1;0;0;28;5;12.8;5;11.0;1
0;1;0;1;18;7;11.857142857142858;7;11.857142857142858;1
0;1;0;0;41;6;12.285714285714286;5;13.0;1
0;1;0;0;18;3;12.333333333333334;4;13.5;0
0;1;0;1;21;4;11.25;4;11.4;1
1;1;0;0;41;0;0.0;0;0.0;0
0;1;0;0;32;2;16.0;1;16.0;0
0;1;0;0;29;6;11.666666666666666;6;11.0;1
0;1;0;0;21;0;0.0;0;0.0;0
0;1;0;0;39;4;12.0;4;12.5625;0
0;1;0;0;21;12;13.417391304347827;12;13.417391304347827;1
0;1;0;0;18;6;15.166666666666666;6;14.857142857142858;1
1;1;0;0;34;5;13.833333333333334;5;12.5;1
0;1;0;0;18;5;13.333333333333334;4;14.8;1
0;1;0;0;18;3;11.666666666666666;3;10.666666666666666;0
0;1;0;0;19;5;15.0;6;13.428571428571429;1
0;1;0;0;19;1;13.0;2;12.5;0
0;1;0;1;19;6;13.075;7;12.05;1
0;1;0;1;18;6;13.5;6;13.666666666666666;1
0;1;0;1;23;5;11.8;6;12.333333333333334;1
0;1;0;0;33;6;12.166666666666666;3;11.0;0
0;1;0;0;19;6;12.166666666666666;6;11.0;1
0;1;0;0;21;0;0.0;0;0.0;0
0;1;0;0;18;7;13.557142857142855;8;13.2;1
0;1;0;0;19;6;14.333333333333334;6;13.5;1
0;1;0;0;20;4;10.5;4;11.75;1
0;1;0;0;20;0;0.0;0;0.0;0
0;1;0;1;20;7;14.093333333333332;8;15.0;1
0;1;0;1;21;6;13.333333333333334;6;13.166666666666666;1
0;1;0;0;19;7;12.071428571428571;7;12.071428571428571;1
0;1;0;1;18;6;12.666666666666666;6;12.5;1
0;1;0;1;21;7;13.2;7;13.2575;1
0;1;0;1;18;7;14.15;8;14.51125;1
1;0;0;0;28;0;0.0;0;0.0;0
0;1;0;0;36;5;12.2;3;11.4;0
0;1;0;0;20;5;14.8;5;14.0;1
0;1;0;0;19;5;11.0;5;11.4;1
0;1;0;0;28;5;11.833333333333334;6;13.0;1
0;1;0;0;20;4;11.75;5;11.8;1
0;1;0;0;28;12;12.333333333333334;8;12.0;1
0;1;0;0;24;3;11.666666666666666;6;11.833333333333334;0
0;1;0;1;18;6;11.285714285714286;4;13.5;1
1;0;0;0;22;2;11.5;0;0.0;0
0;1;0;1;18;6;11.666666666666666;4;12.25;1
0;1;0;1;21;7;13.514285714285714;7;13.514285714285714;1
0;1;0;0;19;6;13.0;6;13.714285714285714;1
0;1;0;1;20;7;12.744285714285716;7;12.744285714285716;1
0;1;0;0;20;4;11.75;5;11.8;1
1;1;0;0;19;6;12.166666666666666;6;11.666666666666666;1
0;1;0;1;20;5;13.4;6;12.375;1
0;1;0;0;20;5;11.8;4;11.5;0
0;1;0;0;19;6;13.533333333333331;6;13.533333333333331;1
0;1;0;1;18;6;14.166666666666666;4;14.0;1
0;1;0;1;18;7;14.652857142857142;8;14.755555555555556;1
0;0;0;0;19;0;0.0;0;0.0;0
0;1;1;0;20;5;13.6;5;13.0;1
0;1;0;1;22;6;12.833333333333334;4;13.25;1
0;1;0;1;18;6;14.666666666666666;6;15.166666666666666;1
0;1;0;0;19;6;13.333333333333334;6;14.666666666666666;1
0;0;0;1;20;5;13.4;5;11.4;1
0;1;0;1;19;7;13.3125;8;15.6375;1
1;0;0;0;18;0;0.0;0;0.0;0
1;0;0;0;20;0;0.0;0;0.0;0
0;1;0;1;19;6;12.333333333333334;6;13.5;1
0;1;0;0;18;5;13.0;6;11.833333333333334;1
0;1;0;0;22;2;12.5;0;0.0;0
0;1;0;0;18;6;17.0;6;16.0;1
0;1;0;0;20;6;13.5;6;13.0;1
0;1;0;0;19;6;12.714285714285714;6;11.833333333333334;1
0;1;0;1;19;6;13.0;8;13.927272727272726;1
0;1;0;0;21;6;12.571428571428571;6;13.5;1
0;1;0;1;19;4;11.5;6;11.5;0
0;1;0;1;19;6;13.5;6;13.285714285714286;1
0;0;0;1;28;1;12.0;0;0.0;0
0;1;0;0;28;7;14.95;8;14.7375;1
1;0;0;0;19;3;10.666666666666666;4;12.25;0
0;1;0;0;19;7;14.992857142857142;7;14.992857142857142;1
0;1;1;1;20;6;12.333333333333334;6;14.0;1
1;0;1;0;20;3;11.333333333333334;2;11.5;0
0;1;0;0;27;6;16.142857142857142;6;14.666666666666666;1
0;1;0;0;22;6;14.833333333333334;5;13.833333333333334;1
1;0;0;0;19;7;13.327142857142857;7;13.327142857142857;0
0;0;0;0;19;4;11.0;2;11.5;0
0;1;0;0;19;12;12.333333333333334;10;12.727272727272728;0
1;0;0;0;20;0;0.0;0;0.0;0
0;0;0;0;39;12;11.916666666666666;8;11.25;0
1;1;0;0;37;6;11.833333333333334;6;11.0;1
1;0;0;0;30;3;12.333333333333334;3;11.666666666666666;0
0;1;0;0;41;10;14.3;10;14.2;1
0;0;0;0;40;5;11.832;5;11.832;0
0;1;0;0;20;2;10.0;0;0.0;0
0;1;0;0;28;5;12.0;5;11.6;1
1;0;0;0;19;5;12.2;0;0.0;0
0;1;0;0;23;3;11.333333333333334;4;11.25;0
0;1;0;0;18;13;13.846153846153848;9;12.555555555555555;0
0;1;0;0;24;7;12.412857142857144;7;12.412857142857144;1
0;1;0;0;19;7;12.545714285714286;7;12.545714285714286;1
0;1;0;0;19;3;13.0;2;14.0;0
1;0;0;0;48;0;0.0;0;0.0;0
0;0;0;0;38;9;12.22222222222222;9;13.0;0
0;1;0;0;19;5;13.285714285714286;5;13.0;1
0;1;1;0;30;3;11.666666666666666;1;11.0;0
0;1;1;1;24;6;13.555555555555555;6;12.666666666666666;1
0;1;1;0;19;6;13.166666666666666;6;12.428571428571429;1
0;1;1;1;21;6;11.666666666666666;5;12.2;1
0;1;1;0;19;4;11.0;4;12.25;0
0;1;1;1;18;6;13.666666666666666;6;12.0;1
0;1;1;0;19;5;14.6;5;15.2;0
0;1;1;1;19;7;12.514285714285714;7;12.514285714285714;1
0;0;1;0;29;1;13.0;0;0.0;0
0;1;1;0;21;1;10.0;3;13.666666666666666;0
1;1;1;1;18;6;14.333333333333334;6;15.333333333333334;1
0;1;1;1;20;0;0.0;0;0.0;0
0;1;1;0;27;1;11.0;0;0.0;0
0;1;1;0;20;4;10.75;3;10.571428571428571;0
1;0;1;0;28;1;11.0;0;0.0;0
0;1;1;0;20;5;12.8;4;13.666666666666666;1
0;1;1;0;21;3;12.333333333333334;5;11.4;1
1;0;1;0;23;2;11.333333333333334;2;13.0;0
0;1;1;0;18;5;11.6;6;11.166666666666666;1
0;1;1;1;20;12;10.923076923076923;11;12.181818181818182;1
0;1;1;0;19;0;0.0;0;0.0;1
0;1;1;0;32;7;13.62857142857143;8;13.9125;1
0;1;1;0;20;3;10.333333333333334;1;11.0;0
0;1;1;0;32;18;13.736842105263158;12;13.75;1
0;1;1;1;21;4;11.5;7;12.142857142857142;1
0;1;1;1;19;5;14.0;6;13.0;1
0;1;1;0;24;3;11.333333333333334;0;0.0;0
0;1;1;0;18;1;10.0;1;10.0;0
0;1;1;0;20;5;11.714285714285714;5;12.0;1
0;0;1;0;25;0;0.0;0;0.0;0
0;1;1;0;25;13;10.76923076923077;12;11.833333333333334;0
0;1;1;0;18;5;11.6;6;12.0;0
0;1;1;0;19;4;13.75;0;0.0;0
0;1;1;0;18;4;11.0;5;10.5;0
0;0;1;0;25;0;0.0;0;0.0;0
0;1;1;0;38;0;0.0;0;0.0;0
0;1;1;0;19;0;0.0;0;0.0;0
0;1;1;0;19;6;12.333333333333334;5;13.2;1
0;1;1;1;22;6;13.428571428571429;6;13.625;1
0;0;1;0;32;4;14.75;2;15.0;0
0;1;1;0;37;21;12.476190476190476;19;12.210526315789474;1
0;1;1;0;21;0;0.0;0;0.0;0
0;1;1;0;18;3;11.666666666666666;2;12.5;0
1;1;1;0;19;6;12.0;6;13.571428571428571;1
0;1;1;1;19;6;12.0;6;14.0;1
0;0;0;0;19;12;15.25;11;15.0;1
0;1;1;1;19;5;12.4;6;13.166666666666666;1
1;0;0;0;19;5;12.2;4;11.75;0
1;1;0;0;28;2;10.5;0;0.0;0
0;1;0;1;19;7;14.4;7;14.4;1
0;1;0;0;32;13;12.846153846153848;10;12.8;1
1;0;0;0;26;4;12.0;5;13.2;0
0;1;0;0;25;0;0.0;0;0.0;0
0;1;0;0;31;6;13.666666666666666;5;13.5;0
0;1;0;1;20;5;11.857142857142858;6;11.666666666666666;1
0;1;0;0;19;0;0.0;0;0.0;0
0;1;0;0;23;0;0.0;0;0.0;0
0;1;0;0;18;5;13.2;6;11.333333333333334;1
0;1;0;1;19;6;12.714285714285714;5;11.0;0
0;1;0;0;18;6;12.5;6;12.666666666666666;1
0;1;0;0;24;5;13.0;4;13.25;1
0;1;0;0;25;12;13.291666666666666;12;13.291666666666666;1
0;1;0;0;20;3;11.666666666666666;4;11.5;1
0;1;0;0;18;7;14.24;7;14.24;1
0;1;0;0;24;3;13.0;3;11.333333333333334;0
1;0;0;0;21;5;11.833333333333334;5;13.2;0
0;1;0;0;18;6;12.833333333333334;6;13.333333333333334;1
0;1;0;0;20;1;10.0;0;0.0;0
0;1;0;0;19;2;11.0;2;10.0;0
0;1;0;0;20;7;14.105714285714289;8;13.6625;1
0;1;0;0;20;7;12.471428571428572;7;12.471428571428572;1
0;1;0;1;20;6;11.833333333333334;5;11.857142857142858;1
0;1;0;0;20;6;12.5;6;12.833333333333334;1
0;1;0;0;18;6;11.666666666666666;6;12.333333333333334;0
0;1;0;0;18;0;0.0;0;0.0;1
0;1;0;0;18;5;16.166666666666668;5;14.285714285714286;1
0;1;0;0;35;3;12.666666666666666;0;0.0;0
1;0;0;0;31;2;10.5;3;12.333333333333334;0
1;1;0;0;19;2;11.5;1;11.0;0
0;1;0;0;19;6;13.0;5;13.4;1
0;1;0;0;19;6;11.966666666666669;6;11.966666666666669;1
0;1;0;0;19;8;13.3475;8;13.3475;1
0;1;0;0;21;5;12.0;4;12.5;1
0;1;0;0;18;2;10.5;0;0.0;0
0;1;1;0;19;0;0.0;0;0.0;1
0;1;1;0;18;6;13.571428571428571;4;14.0;1
0;1;1;0;18;6;14.7;6;12.0;1
0;0;1;0;25;0;0.0;0;0.0;0
0;1;1;0;19;0;0.0;0;0.0;1
0;1;1;0;18;7;13.175714285714289;8;14.925;1
0;1;1;0;24;0;0.0;0;0.0;0
0;1;0;0;29;7;13.742857142857144;7;13.742857142857144;1
0;1;0;0;27;0;0.0;0;0.0;0
0;1;0;0;18;7;12.217142857142855;7;12.11875;1
0;1;0;0;28;14;11.071428571428571;12;11.333333333333334;0
0;1;0;1;32;7;13.428571428571429;8;13.25;1
0;1;0;0;30;5;11.4;5;13.666666666666666;0
0;1;0;0;29;4;11.325;4;11.325;0
0;1;0;0;19;7;15.0;7;15.0;1
0;1;0;0;29;6;13.166666666666666;6;15.625;1
0;0;0;0;27;2;11.0;4;10.5;0
0;1;0;0;19;0;0.0;0;0.0;0
0;1;0;1;21;3;12.333333333333334;2;12.5;0
0;0;0;0;29;4;12.25;5;10.166666666666666;0
1;0;0;0;42;13;11.923076923076923;12;12.5;0
0;1;0;1;18;6;14.333333333333334;6;14.142857142857142;1
0;1;0;0;24;5;12.0;5;13.0;1
0;1;0;0;27;3;12.333333333333334;3;10.666666666666666;1
0;1;0;0;18;8;14.88875;8;14.88875;1
1;1;0;1;19;6;12.166666666666666;5;12.4;0
0;1;0;1;18;6;12.666666666666666;6;13.333333333333334;1
0;1;0;1;26;4;13.0;4;12.25;1
0;1;0;1;22;6;13.875;6;14.333333333333334;1
1;1;1;0;37;4;10.75;3;13.333333333333334;0
0;1;1;0;24;3;14.666666666666666;0;0.0;0
0;1;1;1;19;6;12.4125;7;11.2625;1
1;0;1;0;28;1;11.0;2;10.5;0
0;1;1;1;18;7;14.314285714285717;7;14.314285714285717;1
0;1;1;0;18;6;12.833333333333334;6;13.285714285714286;1
0;1;1;0;47;5;11.4;6;11.666666666666666;0
